acronym_1;hourS;minS;hourE;minE;currentC;day;roomID;type_1;nameR
FMCon25179;8;0;9;30;54;5;2448131362719;TEORICA;QA1.1
MBio;9;30;11;0;12;5;2448131362719;TEORICA;QA1.1
MC245179;15;0;16;30;51;5;2448131362719;TEORICA;QA1.1
MQ225179;11;0;12;30;79;5;2448131362719;TEORICA;QA1.1
SSB5179;12;30;14;0;46;5;2448131362719;TEORICA;QA1.1
S;16;30;18;30;15;5;2448131362719;TEORICA;QA1.1
BM25179;14;0;15;30;46;5;2448131362720;TEORICA;QA1.2
BMol;11;0;12;30;66;5;2448131362720;TEORICA;QA1.2
CE35179;12;30;14;0;36;5;2448131362720;TEORICA;QA1.2
GCMG5179;15;30;18;0;1;5;2448131362720;TEORICA;QA1.2
PEBiom5179;18;30;20;30;50;5;2448131362720;TRAINING_PERIOD;QA1.2
ES;9;30;11;0;50;5;2448131362720;TEORICA;QA1.2
ADRC25179;14;0;15;30;26;5;2448131362721;TEORICA;QA1.3
RCos25179;17;0;19;0;32;5;2448131362721;TEORICA;QA1.3
SCT25179;12;30;14;0;20;5;2448131362721;TEORICA;QA1.3
SIC179;9;30;11;30;21;5;2448131362721;TEORICA;QA1.3
SRad25179;15;30;17;0;37;5;2448131362721;TEORICA;QA1.3
MC245179;16;30;18;0;9;5;2448131362722;TEORICA;QA1.4
MC45179;11;30;13;0;90;5;2448131362722;TEORICA;QA1.4
Qui325179;15;0;16;0;20;5;2448131362722;PROBLEMS;QA1.4
RB25179;9;30;11;30;78;5;2448131362722;TEORICA;QA1.4
TEQ25339;13;0;14;30;51;5;2448131362722;TEORICA;QA1.4
ER225179;11;0;12;30;35;5;2448131362738;PROBLEMS;Q4.2
FM25179;17;30;19;0;18;5;2448131362738;TEORICA;Q4.2
PEBiop25179;9;30;11;0;49;5;2448131362738;TEORICA;Q4.2
PMMat25179;17;0;17;30;28;5;2448131362738;LABORATORIAL;Q4.2
QM25179;14;0;16;0;34;5;2448131362738;TEORICA;Q4.2
CDI20210179;16;30;18;0;46;5;2448131362742;PROBLEMS;Q4.6
DMG;9;0;10;0;25;5;2448131362742;LABORATORIAL;Q4.6
QCom25179;10;0;12;0;4;5;2448131362742;TEORICA;Q4.6
RPP35179;14;0;16;0;22;5;2448131362742;TEORICA;Q4.6
SD45179;12;0;13;30;37;5;2448131362742;PROBLEMS;Q4.6
EGer25179;11;0;12;30;22;5;2448131362743;PROBLEMS;Q4.7
FT35179;14;30;16;0;17;5;2448131362743;PROBLEMS;Q4.7
Q325179;16;30;18;0;31;5;2448131362743;PROBLEMS;Q4.7
TPPM25179;9;0;11;0;3;5;2448131362743;LABORATORIAL;Q4.7
BSI5179;13;0;14;30;11;5;2448131362744;TEORICA;Q4.1
CCDI;17;0;18;30;2;5;2448131362744;PROBLEMS;Q4.1
EQI25179;11;0;12;30;39;5;2448131362744;PROBLEMS;Q4.1
PEQB325179;8;30;10;0;53;5;2448131362744;PROBLEMS;Q4.1
PRA25179;15;0;16;30;36;5;2448131362744;TEORICA;Q4.1
AT25179;17;0;18;30;14;5;2448131362947;PROBLEMS;E4
FPSR;15;30;17;0;9;5;2448131362947;TEORICA;E4
PCEEle25179;8;0;9;30;34;5;2448131362947;PROBLEMS;E4
Qui45179;14;30;15;30;20;5;2448131362947;PROBLEMS;E4
RT25179;11;0;12;30;35;5;2448131362947;PROBLEMS;E4
AC25179;9;0;10;30;43;5;2448131362948;PROBLEMS;E3
EI225179;14;30;16;30;38;5;2448131362948;TEORICA;E3
EO55179;8;0;9;0;14;5;2448131362948;PROBLEMS;E3
IDM25179;20;0;21;30;0;5;2448131362948;LABORATORIAL;E3
Qui225179;16;30;17;30;29;5;2448131362948;PROBLEMS;E3
R25179;11;0;12;30;11;5;2448131362948;PROBLEMS;E3
CEle25179;17;0;18;30;10;5;2448131362951;TEORICA;E2
PPla9;8;0;9;30;40;5;2448131362951;TEORICA;E2
TM25179;11;0;12;30;30;5;2448131362951;TEORICA;E2
E225179;11;30;13;30;49;5;2448131362952;PROBLEMS;E1
FEle25179;10;0;11;30;19;5;2448131362952;PROBLEMS;E1
FInd45179;14;30;16;0;13;5;2448131362952;PROBLEMS;E1
Qui45179;13;30;14;30;27;5;2448131362952;PROBLEMS;E1
Qui45179;13;30;14;30;26;5;2448131362952;PROBLEMS;E1
TComu5179;8;0;9;30;18;5;2448131362952;TEORICA;E1
AED25179;11;30;13;0;96;5;2448131362971;TEORICA;EA1
AL1225179;13;0;14;0;73;5;2448131362971;TEORICA;EA1
DAD9;8;0;9;30;87;5;2448131362971;TEORICA;EA1
EQI25179;9;30;11;0;83;5;2448131362971;TEORICA;EA1
ETeo25179;15;30;17;0;134;5;2448131362971;TEORICA;EA1
SAut17;14;0;15;30;80;5;2448131362971;TEORICA;EA1
SS25179;17;0;18;30;84;5;2448131362971;PROBLEMS;EA1
CCD25179;14;0;15;30;89;5;2448131362979;TEORICA;EA2
FI225179;11;0;12;30;17;5;2448131362979;PROBLEMS;EA2
PMee25179;15;30;17;0;112;5;2448131362979;TEORICA;EA2
PMee25179;17;0;18;30;114;5;2448131362979;TEORICA;EA2
RT25179;9;30;11;0;49;5;2448131362979;TEORICA;EA2
Cont25179;17;0;18;30;78;5;2448131362989;TEORICA;EA3
ECom25179;15;30;17;0;22;5;2448131362989;TEORICA;EA3
PCC;12;0;14;0;26;5;2448131362989;TEORICA;EA3
SS25179;10;0;11;30;48;5;2448131362989;PROBLEMS;EA3
ARed25179;11;0;12;30;65;5;2448131362990;TEORICA;EA4
EITT25179;12;30;14;0;108;5;2448131362990;TEORICA;EA4
FAD25179;14;0;15;30;23;5;2448131362990;TEORICA;EA4
IASD25179;9;30;11;0;97;5;2448131362990;TEORICA;EA4
R25179;15;30;17;0;39;5;2448131362990;TEORICA;EA4
CCD25179;17;0;18;30;47;5;2448131363027;PROBLEMS;E8
EO55179;11;30;12;30;29;5;2448131363027;PROBLEMS;E8
FTel25179;8;0;10;0;50;5;2448131363027;PROBLEMS;E8
SD45179;14;0;15;30;31;5;2448131363027;PROBLEMS;E8
ACED1325179;15;0;16;30;15;5;2448131363231;PROBLEMS;Q01
EO525179;10;30;11;30;34;5;2448131363231;PROBLEMS;Q01
MC235179;9;0;10;30;60;5;2448131363231;TEORICA;Q01
Qui225179;16;30;17;30;28;5;2448131363231;PROBLEMS;Q01
SPPB25179;11;30;13;30;72;5;2448131363231;TEORICA;Q01
ACED1235179;12;0;13;0;192;5;2448131363245;TEORICA;QA
AEne9;16;0;18;0;53;5;2448131363245;TEORICA;QA
AL1745179;10;0;11;0;161;5;2448131363245;TEORICA;QA
AL425179;11;0;12;0;88;5;2448131363245;TEORICA;QA
CDI2125179;13;0;14;0;90;5;2448131363245;TEORICA;QA
CDI725179;9;0;10;0;160;5;2448131363245;TEORICA;QA
EB225179;14;0;15;30;68;5;2448131363245;TEORICA;QA
Cont25179;12;30;14;0;150;5;2448131363432;TEORICA;PA2
Qui225179;14;30;16;0;88;5;2448131363432;TEORICA;PA2
ACED1425179;13;0;14;0;143;5;2448131363437;TEORICA;PA1
AL1025179;13;0;14;0;142;5;2448131363437;TEORICA;PA1
AL1225179;14;0;15;0;112;5;2448131363437;TEORICA;PA1
AL425179;12;0;13;0;108;5;2448131363437;TEORICA;PA1
CDI925179;11;0;12;0;112;5;2448131363437;TEORICA;PA1
CMat25179;15;0;16;30;63;5;2448131363437;TEORICA;PA1
EGer25179;8;0;9;30;60;5;2448131363437;TEORICA;PA1
FP45179;9;30;11;0;128;5;2448131363437;TEORICA;PA1
DHN25179;12;0;12;30;30;5;2448131363469;LABORATORIAL;P1
DHN25179;11;0;12;0;31;5;2448131363469;PROBLEMS;P1
FC25179;9;0;11;0;9;5;2448131363469;LABORATORIAL;P1
LEB25179;15;30;16;30;17;5;2448131363469;LABORATORIAL;P1
TFPAC25179;17;0;19;0;12;5;2448131363469;TEORICA;P1
AML25179;9;30;11;30;27;5;2448131363483;TEORICA;P8
CDI2525179;15;0;16;30;21;5;2448131363483;PROBLEMS;P8
DPA;11;30;13;30;21;5;2448131363483;TEORICA;P8
FC25179;14;0;15;0;57;5;2448131363483;TEORICA;P8
MMA25179;16;30;18;30;13;5;2448131363483;TEORICA;P8
AN25179;14;30;16;0;34;5;2448131363498;TEORICA;P12
ICC25179;16;0;17;30;40;5;2448131363498;PROBLEMS;P12
IEMec25179;10;0;11;30;20;5;2448131363498;PROBLEMS;P12
TA25179;12;30;14;30;28;5;2448131363498;TEORICA;P12
CP325179;15;0;16;30;28;5;2448131363500;PROBLEMS;P13
CP325179;16;30;18;0;42;5;2448131363500;PROBLEMS;P13
EPro35179;11;0;12;30;56;5;2448131363500;PROBLEMS;P13
MA25179;8;30;11;0;38;5;2448131363640;PROBLEMS;F8
EO625179;12;30;14;0;119;5;2448131363642;TEORICA;FA3
FP45179;8;0;9;30;76;5;2448131363642;TEORICA;FA3
GPI5179;16;0;17;30;77;5;2448131363642;TEORICA;FA3
IArt45179;11;0;12;30;110;5;2448131363642;TEORICA;FA3
IArt45179;9;30;11;0;120;5;2448131363642;TEORICA;FA3
IEB25179;14;0;16;0;68;5;2448131363642;TEORICA;FA3
EPla25179;12;30;13;30;25;5;2448131363664;PROBLEMS;F2
GEne5179;8;30;10;0;52;5;2448131363664;PROBLEMS;F2
SRad25179;17;0;18;30;36;5;2448131363664;PROBLEMS;F2
PEst2335179;11;0;12;30;137;5;2448131363667;TEORICA;FA1
PMeca25179;9;30;11;0;103;5;2448131363667;TEORICA;FA1
PMeca25179;8;0;9;30;84;5;2448131363667;TEORICA;FA1
PO65179;13;0;14;30;124;5;2448131363667;TEORICA;FA1
Q25179;15;0;16;30;24;5;2448131363667;PROBLEMS;FA1
Emi25179;12;30;14;0;27;5;2448131363674;TEORICA;F4
FPar9;15;0;17;0;58;5;2448131363674;TEORICA;F4
IASD25179;11;0;12;30;60;5;2448131363674;PROBLEMS;F4
PPla9;9;30;11;0;21;5;2448131363674;LABORATORIAL;F4
CDI925179;9;30;11;0;33;5;2448131363676;PROBLEMS;F3
H45179;12;30;14;0;26;5;2448131363676;TEORICA;F3
IArt45179;8;0;9;30;32;5;2448131363676;PROBLEMS;F3
IArt45179;11;0;12;30;35;5;2448131363676;PROBLEMS;F3
Sat25179;16;0;17;30;43;5;2448131363676;PROBLEMS;F3
DASE25179;14;0;16;0;37;5;2448131363723;TEORICA;I3
EPed9;14;0;19;0;5;5;2448131363723;PROBLEMS;I3
GM25179;11;30;13;0;11;5;2448131363723;TEORICA;I3
MPet5179;11;30;13;30;30;5;2448131363788;TEORICA;I6
DBR;18;30;20;0;10;5;2448131363791;PROBLEMS;I5
DBR;17;0;18;30;10;5;2448131363791;TEORICA;I5
MRoc25179;11;0;12;30;15;5;2448131363791;LABORATORIAL;I5
MRoc25179;10;0;11;0;15;5;2448131363791;TEORICA;I5
PMeca25179;14;0;15;30;27;5;2448131363791;PROBLEMS;I5
PMeca25179;15;30;17;0;24;5;2448131363791;TEORICA;I5
SCET25179;12;30;14;0;4;5;2448131363791;PROBLEMS;I5
DBR;17;0;18;30;10;5;2448131363840;TEORICA;I9
Geom25179;8;30;10;0;19;5;2448131363840;PROBLEMS;I9
GM25179;10;0;11;30;11;5;2448131363840;PROBLEMS;I9
PEGMin25179;8;0;10;0;5;5;2448131363841;PROBLEMS;I8
CTM25179;11;0;12;30;118;5;2448131364033;TEORICA;AM
T225179;16;0;17;30;134;5;2448131364033;TEORICA;AM
TCal25179;9;30;11;0;124;5;2448131364033;TEORICA;AM
VRui25179;14;30;16;0;130;5;2448131364033;TEORICA;AM
VRui25179;13;0;14;30;127;5;2448131364033;TEORICA;AM
DMG;16;0;17;30;29;5;2448131364044;LABORATORIAL;MOM
DMG;9;0;10;0;31;5;2448131364044;LABORATORIAL;MOM
DMG;16;0;17;30;29;5;2448131364045;LABORATORIAL;SDM
DMG;9;0;10;0;29;5;2448131364045;LABORATORIAL;SDM
AAut25179;15;30;17;0;113;5;2448131364218;TEORICA;EA5
AT25179;14;0;15;30;41;5;2448131364218;TEORICA;EA5
CSC;10;0;11;30;52;5;2448131364218;TEORICA;EA5
IM25179;12;30;14;0;108;5;2448131364218;TEORICA;EA5
Micro25179;8;0;9;30;30;5;2448131364218;TEORICA;EA5
ECA25179;14;0;16;0;14;6;2448131361185;SEMINARY;E5
FEle25179;12;30;14;0;30;6;2448131361185;PROBLEMS;E5
PASE25179;9;30;11;0;20;6;2448131361185;PROBLEMS;E5
AE25179;8;0;10;0;6;6;2448131361580;TEORICA;VA1
HAM25179;14;30;16;0;56;6;2448131361580;TEORICA;VA1
PCA25179;11;0;12;0;56;6;2448131361580;TEORICA;VA1
RMat225179;13;0;14;30;77;6;2448131361580;TEORICA;VA1
EST;12;0;14;0;26;6;2448131361583;TEORICA;VA2
FT35179;14;0;15;30;10;6;2448131361583;TEORICA;VA2
MC325179;8;0;10;0;62;6;2448131361583;TEORICA;VA2
RAmbie;19;30;21;0;9;6;2448131361583;LABORATORIAL;VA2
ACED425179;14;30;15;30;224;6;2448131361602;TEORICA;VA3
AE25179;10;0;12;0;45;6;2448131361602;TEORICA;VA3
AL1225179;13;0;14;0;73;6;2448131361602;TEORICA;VA3
LFEB25179;9;0;10;0;59;6;2448131361602;TEORICA;VA3
Mec25179;15;30;17;0;64;6;2448131361602;TEORICA;VA3
AEG25179;12;30;14;0;63;6;2448131361604;TEORICA;VA4
AEG25179;15;30;17;0;70;6;2448131361604;TEORICA;VA4
CGra45179;11;0;12;30;80;6;2448131361604;TEORICA;VA4
DMG;9;30;10;30;66;6;2448131361604;LABORATORIAL;VA4
SIRS179;14;0;15;30;110;6;2448131361604;TEORICA;VA4
EO55179;9;0;10;30;143;6;2448131361607;TEORICA;VA5
FPT-PRU;12;0;14;0;105;6;2448131361607;TEORICA;VA5
SCSA5179;10;30;12;0;4;6;2448131361607;TEORICA;VA5
TCE25179;14;0;15;30;86;6;2448131361607;TEORICA;VA5
TCE25179;15;30;17;0;36;6;2448131361607;TEORICA;VA5
GFun25179;12;0;13;0;45;6;2448131361622;TEORICA;VA6
IP25179;10;0;12;0;54;6;2448131361622;TEORICA;VA6
SS25179;13;0;14;30;84;6;2448131361622;PROBLEMS;VA6
OI9;9;0;12;0;0;6;2448131361641;TEORICA;V0.14
GFun25179;13;30;15;0;13;6;2448131361643;PROBLEMS;V0.02
EARN;10;0;11;30;11;6;2448131361644;PROBLEMS;V0.03
EEco75179;12;30;14;0;14;6;2448131361644;TEORICA;V0.03
ADes25179;15;30;16;30;8;6;2448131361645;TUTORIAL_ORIENTATION;V0.04
GTD25179;9;0;10;30;10;6;2448131361645;PROBLEMS;V0.04
H225179;10;30;12;0;32;6;2448131361645;PROBLEMS;V0.04
PA225179;9;0;13;0;28;6;2448131361663;LABORATORIAL;V0.10
PA225179;9;0;13;0;27;6;2448131361664;LABORATORIAL;V0.11
MEO225179;13;30;14;0;25;6;2448131361679;LABORATORIAL;V1.23
PRP25179;11;30;12;30;22;6;2448131361679;LABORATORIAL;V1.23
SCT25179;14;0;15;30;21;6;2448131361679;PROBLEMS;V1.23
STVR25179;9;30;11;0;40;6;2448131361679;PROBLEMS;V1.23
AEG25179;12;30;14;0;38;6;2448131361680;PROBLEMS;V1.24
APDP25179;11;0;12;30;4;6;2448131361680;PROBLEMS;V1.24
EMet25179;14;0;15;30;10;6;2448131361680;PROBLEMS;V1.24
FCon25179;8;0;11;0;21;6;2448131361680;PROBLEMS;V1.24
BM25179;14;30;16;0;46;6;2448131361681;TEORICA;V1.25
MQ225179;11;30;13;0;79;6;2448131361681;TEORICA;V1.25
TFP25179;10;0;11;0;16;6;2448131361681;LABORATORIAL;V1.25
CDI1325179;14;0;15;30;22;6;2448131361682;PROBLEMS;V1.26
MC235179;9;30;11;0;9;6;2448131361682;TEORICA;V1.26
MF25179;12;0;13;0;47;6;2448131361682;PROBLEMS;V1.26
AL1625179;12;0;13;30;30;6;2448131361683;PROBLEMS;V1.31
EG25179;10;30;12;0;14;6;2448131361683;TEORICA;V1.31
GQ25179;17;0;18;30;10;6;2448131361683;PROBLEMS;V1.31
HARH25179;9;0;10;30;49;6;2448131361683;TEORICA;V1.31
MP25179;13;30;15;0;13;6;2448131361683;TEORICA;V1.31
DUCP225179;10;0;11;30;16;6;2448131361684;PROBLEMS;V1.27
MO65179;15;30;16;30;35;6;2448131361684;PROBLEMS;V1.27
PExt179;12;0;13;30;15;6;2448131361684;TEORICA;V1.27
STVR25179;14;0;15;30;0;6;2448131361684;PROBLEMS;V1.27
DMG;10;30;12;0;28;6;2448131361685;LABORATORIAL;V1.32
Qui425179;12;0;13;0;17;6;2448131361685;PROBLEMS;V1.32
TMan25179;17;0;18;30;29;6;2448131361685;PROBLEMS;V1.32
VRui25179;9;30;10;30;12;6;2448131361685;PROBLEMS;V1.32
PArq_IV25179;8;0;13;0;37;6;2448131361686;LABORATORIAL;V1.28
CEQ25179;9;0;10;30;0;6;2448131361687;PROBLEMS;V1.33
IEMec25179;10;30;12;0;19;6;2448131361687;PROBLEMS;V1.33
PG25179;14;30;16;0;37;6;2448131361687;PROBLEMS;V1.33
PArq_IV25179;8;0;13;0;33;6;2448131361688;LABORATORIAL;V1.29
AEG25179;14;0;15;30;38;6;2448131361689;PROBLEMS;V1.34
FRad;11;0;14;0;1;6;2448131361689;LABORATORIAL;V1.34
IEMec25179;9;0;10;30;9;6;2448131361689;PROBLEMS;V1.34
PArq_IV25179;8;0;10;0;0;6;2448131361693;SEMINARY;V1.35
DT25179;10;0;12;30;30;6;2448131361694;LABORATORIAL;V1.39
ECA25179;14;0;16;0;17;6;2448131361694;SEMINARY;V1.39
DT25179;10;0;12;30;26;6;2448131361697;LABORATORIAL;V1.37
FPT-PRU;8;0;11;0;15;6;2448131361712;PROBLEMS;V1.20.1
AEG25179;12;30;14;0;27;6;2448131361715;TEORICA;V1.12
FQA;10;30;11;30;44;6;2448131361715;TEORICA;V1.12
H45179;14;0;15;30;4;6;2448131361715;PROBLEMS;V1.12
ICCC179;18;0;21;0;3;6;2448131361715;TEORICA;V1.12
DI25179;18;30;20;30;9;6;2448131361716;TEORICA;V1.11
FEE25179;14;0;16;0;45;6;2448131361716;PROBLEMS;V1.11
ITra;11;30;13;0;39;6;2448131361716;PROBLEMS;V1.11
ITra;8;0;10;0;39;6;2448131361716;TEORICA;V1.11
ITra;10;0;11;30;0;6;2448131361716;PROBLEMS;V1.11
CDI725179;9;30;11;0;25;6;2448131361717;PROBLEMS;V1.10
FA25179;14;0;16;0;5;6;2448131361717;TEORICA;V1.10
FQA;11;30;13;0;44;6;2448131361717;PROBLEMS;V1.10
EEF;11;30;13;0;10;6;2448131361719;PROBLEMS;V1.05
EMM25179;10;0;11;30;14;6;2448131361719;PROBLEMS;V1.05
PDUOT25179;16;30;18;30;4;6;2448131361719;SEMINARY;V1.05
ASCT25179;22;0;23;30;7;6;2448131361720;PROBLEMS;V1.04
ASCT25179;20;0;22;0;7;6;2448131361720;TEORICA;V1.04
ET25179;17;0;18;30;9;6;2448131361720;PROBLEMS;V1.04
TAPT25179;18;30;20;0;4;6;2448131361720;PROBLEMS;V1.04
MIArq9;16;0;18;0;0;6;2448131361721;TEORICA;V1.03
AIT;13;0;13;30;0;6;2448131361722;PROBLEMS;V1.02
ART;16;30;17;30;0;6;2448131361722;PROBLEMS;V1.02
EFT;20;0;20;30;0;6;2448131361722;PROBLEMS;V1.02
ISTF;10;30;11;30;0;6;2448131361722;PROBLEMS;V1.02
CP25179;11;0;12;30;31;6;2448131361728;PROBLEMS;V1.20.3
FPT-PRU;8;0;11;0;13;6;2448131361728;PROBLEMS;V1.20.3
HARH25179;13;30;15;0;30;6;2448131361728;LABORATORIAL;V1.20.3
SIG45179;17;0;18;30;30;6;2448131361728;LABORATORIAL;V1.20.3
EO625179;14;0;15;0;36;6;2448131361729;PROBLEMS;V1.17
MF25179;11;0;12;0;47;6;2448131361729;PROBLEMS;V1.17
SIG45179;15;0;17;0;33;6;2448131361729;TEORICA;V1.17
APDP25179;9;0;11;0;4;6;2448131361730;TEORICA;V1.16
EO625179;14;0;15;0;23;6;2448131361730;PROBLEMS;V1.16
EO625179;15;30;16;30;0;6;2448131361730;PROBLEMS;V1.16
FCon25179;11;0;14;0;21;6;2448131361730;PROBLEMS;V1.16
Bioem18;10;0;13;0;0;6;2448131361731;TEORICA;V1.15
VC25179;14;0;15;30;12;6;2448131361731;PROBLEMS;V1.15
AL1225179;15;0;16;30;38;6;2448131361732;PROBLEMS;V1.14
EMM25179;8;30;10;0;37;6;2448131361732;PROBLEMS;V1.14
GTD25179;11;0;12;30;23;6;2448131361732;PROBLEMS;V1.14
CDI3425179;11;30;13;0;31;6;2448131361733;PROBLEMS;V1.09
EDO25179;9;0;11;0;2;6;2448131361733;TEORICA;V1.09
GUEI-GU;15;0;16;30;6;6;2448131361733;PROBLEMS;V1.09
CDI3425179;10;0;11;30;33;6;2448131361734;PROBLEMS;V1.08
EO625179;14;0;15;0;17;6;2448131361734;PROBLEMS;V1.08
ME25179;12;30;13;30;43;6;2448131361734;TEORICA;V1.08
PExt179;15;0;16;0;15;6;2448131361734;PROBLEMS;V1.08
ACED1725179;14;0;15;30;43;6;2448131361735;PROBLEMS;V1.07
AL1735179;10;0;11;30;32;6;2448131361735;PROBLEMS;V1.07
MC235179;8;0;9;30;7;6;2448131361735;TEORICA;V1.07
PFT25179;21;0;22;30;1;6;2448131361735;PROBLEMS;V1.07
TEM179;15;30;16;30;35;6;2448131361735;PROBLEMS;V1.07
IEMec25179;15;0;16;30;13;6;2448131361736;PROBLEMS;V1.06
Neur35179;12;0;14;0;7;6;2448131361736;TEORICA;V1.06
PMeca25179;9;30;11;0;35;6;2448131361736;PROBLEMS;V1.06
EPro35179;11;0;12;30;106;6;2448131362251;TEORICA;C01
MC235179;8;0;9;30;6;6;2448131362251;TEORICA;C01
MC525179;15;30;17;0;62;6;2448131362251;TEORICA;C01
MFC35179;9;30;11;0;48;6;2448131362251;PROBLEMS;C01
TCal25179;12;30;13;30;65;6;2448131362251;PROBLEMS;C01
CDI2125179;15;30;17;0;7;6;2448131362317;PROBLEMS;C9
CDI925179;9;30;11;0;14;6;2448131362317;PROBLEMS;C9
FEE25179;11;0;13;0;64;6;2448131362317;PROBLEMS;C9
TEM179;14;0;15;30;71;6;2448131362317;TEORICA;C9
Aer25179;9;30;11;0;103;6;2448131362333;TEORICA;GA2
CDI2525179;13;0;14;0;108;6;2448131362333;TEORICA;GA2
MEstru25179;8;0;9;30;108;6;2448131362333;TEORICA;GA2
QO325179;14;0;15;30;45;6;2448131362333;PROBLEMS;GA2
ACED1245179;12;0;13;0;127;6;2448131362371;TEORICA;GA1
ACED1725179;13;0;14;0;111;6;2448131362371;TEORICA;GA1
AL1625179;15;30;16;30;115;6;2448131362371;TEORICA;GA1
AL1735179;8;0;9;0;128;6;2448131362371;TEORICA;GA1
MC235179;9;30;11;0;40;6;2448131362371;TEORICA;GA1
ACED1625179;8;0;9;0;137;6;2448131362372;TEORICA;GA3
AL1735179;9;0;10;0;83;6;2448131362372;TEORICA;GA3
CDI1325179;13;0;14;0;61;6;2448131362372;TEORICA;GA3
CDI2525179;14;0;15;0;74;6;2448131362372;TEORICA;GA3
MC235179;10;30;12;0;72;6;2448131362372;TEORICA;GA3
Qui45179;15;30;17;0;94;6;2448131362372;TEORICA;GA3
ACED1625179;10;30;12;0;19;6;2448131362439;PROBLEMS;C13
AEN25179;16;0;17;30;15;6;2448131362439;PROBLEMS;C13
AEN25179;14;30;16;0;15;6;2448131362439;TEORICA;C13
NMC;13;0;14;30;18;6;2448131362439;TEORICA;C13
RP25179;8;0;9;30;20;6;2448131362439;TEORICA;C13
Cont25179;13;0;14;0;56;6;2448131362440;PROBLEMS;C12
EARN;15;30;17;0;8;6;2448131362440;TEORICA;C12
MAM25179;9;30;11;0;23;6;2448131362440;TEORICA;C12
MO45179;11;30;12;30;36;6;2448131362440;PROBLEMS;C12
POce;8;0;9;30;14;6;2448131362440;TEORICA;C12
AL425179;9;30;11;0;40;6;2448131362449;PROBLEMS;C11
GPro25179;15;0;17;0;79;6;2448131362449;TEORICA;C11
PMeca25179;13;30;15;0;27;6;2448131362449;PROBLEMS;C11
PMeca25179;11;0;12;30;43;6;2448131362449;PROBLEMS;C11
PEst2445179;10;0;11;30;18;6;2448131362450;PROBLEMS;C10
PROE25179;8;0;10;0;2;6;2448131362450;PROBLEMS;C10
SD45179;13;0;14;30;36;6;2448131362450;PROBLEMS;C10
TInv9;17;30;19;0;0;6;2448131362450;TEORICA;C10
CDI3025179;13;0;14;0;90;6;2448131362493;TEORICA;GA4
CDI3425179;9;0;10;0;129;6;2448131362493;TEORICA;GA4
MA125179;11;0;12;0;135;6;2448131362493;TEORICA;GA4
Pro55179;14;0;15;30;142;6;2448131362493;TEORICA;GA4
AL1625179;14;30;15;30;122;6;2448131362494;TEORICA;GA5
MO45179;10;0;11;30;67;6;2448131362494;TEORICA;GA5
Qui45179;13;0;14;30;75;6;2448131362494;TEORICA;GA5
ACED1425179;8;0;9;0;143;6;2448131362613;TEORICA;QA02.1
CDI825179;14;30;15;30;108;6;2448131362613;TEORICA;QA02.1
EVoo25179;13;0;14;30;124;6;2448131362613;TEORICA;QA02.1
QO225179;9;0;10;30;93;6;2448131362613;PROBLEMS;QA02.1
TQui325179;10;30;12;0;118;6;2448131362613;TEORICA;QA02.1
CDI20210179;14;0;15;0;146;6;2448131362614;TEORICA;QA02.2
EGer25179;8;0;9;30;60;6;2448131362614;TEORICA;QA02.2
MA125179;13;0;14;0;79;6;2448131362614;TEORICA;QA02.2
MEng25179;9;30;11;0;53;6;2448131362614;TEORICA;QA02.2
PRA25179;15;0;16;30;36;6;2448131362614;PROBLEMS;QA02.2
AQ25179;13;0;14;30;160;6;2448131362615;TEORICA;QA02.3
CDI925179;12;0;13;0;86;6;2448131362615;TEORICA;QA02.3
ECla25179;9;30;11;0;85;6;2448131362615;TEORICA;QA02.3
ER25179;16;0;17;0;168;6;2448131362615;TEORICA;QA02.3
MEng25179;8;0;9;30;110;6;2448131362615;TEORICA;QA02.3
PS45179;14;30;16;0;79;6;2448131362615;PROBLEMS;QA02.3
AL1425179;14;0;15;0;108;6;2448131362616;TEORICA;QA02.4
CDI2029179;13;0;14;0;111;6;2448131362616;TEORICA;QA02.4
CDI2125179;12;0;13;0;90;6;2448131362616;TEORICA;QA02.4
EO525179;9;0;10;30;51;6;2448131362616;TEORICA;QA02.4
MC425179;10;30;12;0;14;6;2448131362616;TEORICA;QA02.4
EEO179;17;0;18;30;22;6;2448131362719;TEORICA;QA1.1
MADec179;15;30;17;0;25;6;2448131362719;TEORICA;QA1.1
MC425179;12;0;13;30;54;6;2448131362719;TEORICA;QA1.1
MC45179;10;30;12;0;90;6;2448131362719;TEORICA;QA1.1
MFC35179;13;30;15;0;52;6;2448131362719;TEORICA;QA1.1
TQui45179;9;0;10;30;72;6;2448131362719;TEORICA;QA1.1
MAE9;16;0;18;0;1;6;2448131362720;TEORICA;QA1.2
MApl25179;10;0;11;30;90;6;2448131362720;TEORICA;QA1.2
MF25179;14;30;16;0;70;6;2448131362720;TEORICA;QA1.2
SAInt25179;12;30;14;0;48;6;2448131362720;TEORICA;QA1.2
MMB349;15;0;17;0;12;6;2448131362721;TEORICA;QA1.3
MQ25179;11;0;12;30;82;6;2448131362721;TEORICA;QA1.3
POBD25179;14;30;15;0;30;6;2448131362721;LABORATORIAL;QA1.3
ISis25179;11;0;12;30;44;6;2448131362722;TEORICA;QA1.4
MC45179;12;30;14;0;69;6;2448131362722;TEORICA;QA1.4
MEDM;9;0;11;0;16;6;2448131362722;TEORICA;QA1.4
